LEAID,#schools,#students,district,state,Tier
4800055,8,5547.0,LIFE SCHOOL,TX,Tier 3
4800058,2,1077.0,NYOS CHARTER SCHOOL,TX,Tier 1
4800059,1,119.0,POSITIVE SOLUTIONS CHARTER SCHOOL,TX,Tier 1
4800061,2,485.0,NEW FRONTIERS PUBLIC SCHOOLS INC,TX,Tier 1
4800062,4,354.0,SCHOOL OF EXCELLENCE IN EDUCATION,TX,Tier 1
4800063,6,850.0,SOUTHWEST PREPARATORY SCHOOL,TX,Tier 1
4800064,1,370.0,CHAPARRAL STAR ACADEMY,TX,Tier 1
4800065,4,1280.0,HORIZON MONTESSORI PUBLIC SCHOOLS,TX,Tier 1
4800066,2,360.0,TEXAS EMPOWERMENT ACADEMY,TX,Tier 1
4800068,1,391.0,TREETOPS SCHOOL INTERNATIONAL,TX,Tier 1
4800069,3,440.0,TWO DIMENSIONS PREPARATORY ACADEMY,TX,Tier 1
4800070,3,2397.0,UNIVERSAL ACADEMY,TX,Tier 2
4800071,23,618.0,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,TX,Tier 1
4800072,1,122.0,NOVA ACADEMY,TX,Tier 1
4800073,3,1333.0,THE VARNETT PUBLIC SCHOOL,TX,Tier 1
4800074,3,996.0,PINEYWOODS COMMUNITY ACADEMY,TX,Tier 1
4800075,9,1861.0,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),TX,Tier 1
4800076,4,846.0,PRIORITY CHARTER SCHOOLS,TX,Tier 1
4800077,1,274.0,BEXAR COUNTY ACADEMY,TX,Tier 1
4800080,5,617.0,HERITAGE ACADEMY,TX,Tier 1
4800086,2,327.0,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,TX,Tier 1
4800089,1,256.0,LUMIN EDUCATION,TX,Tier 1
4800090,1,341.0,ACADEMY OF DALLAS,TX,Tier 1
4800092,3,4189.0,TRINITY BASIN PREPARATORY,TX,Tier 3
4800093,4,308.0,ACADEMY FOR ACADEMIC EXCELLENCE,TX,Tier 1
4800095,2,1383.0,A W BROWN LEADERSHIP ACADEMY,TX,Tier 1
4800098,1,195.0,JEAN MASSIEU ACADEMY,TX,Tier 1
4800105,2,2686.0,WAXAHACHIE FAITH FAMILY ACADEMY,TX,Tier 2
4800106,2,176.0,TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,TX,Tier 1
4800108,2,1397.0,ODYSSEY ACADEMY INC,TX,Tier 1
4800109,1,138.0,EAST TEXAS CHARTER SCHOOLS,TX,Tier 1
4800113,1,502.0,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,TX,Tier 1
4800115,1,178.0,HOUSTON HEIGHTS HIGH SCHOOL,TX,Tier 1
4800118,3,2234.0,HOUSTON GATEWAY ACADEMY INC,TX,Tier 2
4800124,2,300.0,CALVIN NELMS CHARTER SCHOOLS,TX,Tier 1
4800125,6,1703.0,SOUTHWEST SCHOOL,TX,Tier 1
4800127,1,38.0,COMQUEST ACADEMY,TX,Tier 1
4800132,1,103.0,KATHERINE ANNE PORTER SCHOOL,TX,Tier 1
4800133,4,498.0,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,TX,Tier 1
4800139,4,457.0,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,TX,Tier 1
4800141,1,277.0,RISE ACADEMY,TX,Tier 1
4800142,1,193.0,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK,TX,Tier 1
4800148,1,370.0,MIDLAND ACADEMY CHARTER SCHOOL,TX,Tier 1
4800151,2,418.0,TEXAS SERENITY ACADEMY,TX,Tier 1
4800158,3,1542.0,ARLINGTON CLASSICS ACADEMY,TX,Tier 1
4800159,2,123.0,ERATH EXCELS ACADEMY INC,TX,Tier 1
4800163,38,15671.0,TEXAS COLLEGE PREPARATORY ACADEMIES,TX,Tier 4
4800171,1,61.0,RANCH ACADEMY,TX,Tier 1
4800174,2,242.0,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,TX,Tier 1
4800177,1,391.0,ST MARY'S ACADEMY CHARTER SCHOOL,TX,Tier 1
4800179,13,6166.0,JUBILEE ACADEMIES,TX,Tier 3
4800184,2,783.0,GATEWAY CHARTER ACADEMY,TX,Tier 1
4800186,3,543.0,EDUCATION CENTER INTERNATIONAL ACADEMY,TX,Tier 1
4800187,3,633.0,NORTH TEXAS COLLEGIATE ACADEMY,TX,Tier 1
4800190,1,470.0,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,TX,Tier 1
4800192,4,235.0,ACCELERATED INTERMEDIATE ACADEMY,TX,Tier 1
4800194,2,160.0,TEXAS PREPARATORY SCHOOL,TX,Tier 1
4800195,4,4906.0,VANGUARD ACADEMY,TX,Tier 3
4800201,2,613.0,NOVA ACADEMY SOUTHEAST,TX,Tier 1
4800202,6,1276.0,WINFREE ACADEMY CHARTER SCHOOLS,TX,Tier 1
4800203,2,1456.0,A+ ACADEMY,TX,Tier 1
4800204,2,1290.0,INSPIRED VISION ACADEMY,TX,Tier 1
4800205,2,322.0,EL PASO ACADEMY,TX,Tier 1
4800207,36,6332.0,PREMIER HIGH SCHOOLS,TX,Tier 3
4800209,17,13455.0,YES PREP PUBLIC SCHOOLS INC,TX,Tier 4
4800210,6,3677.0,HARMONY SCIENCE ACADEMY,TX,Tier 2
4800211,111,62158.0,IDEA PUBLIC SCHOOLS,TX,Tier 4
4800213,3,191.0,PANOLA CHARTER SCHOOL,TX,Tier 1
4800214,1,207.0,BRAZOS RIVER CHARTER SCHOOL,TX,Tier 1
4800221,1,484.0,EHRHART SCHOOL,TX,Tier 1
4800227,2,235.0,BIG SPRINGS CHARTER SCHOOL,TX,Tier 1
4800231,2,635.0,FORT WORTH ACADEMY OF FINE ARTS,TX,Tier 1
4800232,2,496.0,CEDARS INTERNATIONAL ACADEMY,TX,Tier 1
4800235,5,1848.0,ORENDA CHARTER SCHOOL,TX,Tier 1
4800236,3,667.0,EVOLUTION ACADEMY CHARTER SCHOOL,TX,Tier 1
4800237,6,1554.0,GOLDEN RULE CHARTER SCHOOL,TX,Tier 1
4800240,5,1556.0,PROMISE COMMUNITY SCHOOL,TX,Tier 1
4800241,7,4517.0,HARMONY SCIENCE ACADEMY (AUSTIN),TX,Tier 3
4800246,2,323.0,LIGHTHOUSE PUBLIC SCHOOLS,TX,Tier 1
4800248,2,327.0,ST ANTHONY SCHOOL,TX,Tier 1
4800251,1,290.0,UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL,TX,Tier 1
4800252,1,126.0,TEXAS SCH FOR THE BLIND & VISUALLY IMPAIRED,TX,Tier 1
4800253,1,505.0,TEXAS SCH FOR THE DEAF,TX,Tier 1
4800254,1,865.0,WESTLAKE ACADEMY CHARTER SCHOOL,TX,Tier 1
4800255,1,220.0,EAST FORT WORTH MONTESSORI ACADEMY,TX,Tier 1
4800258,6,3274.0,SCHOOL OF SCIENCE AND TECHNOLOGY,TX,Tier 2
4800259,12,400.0,TRINITY CHARTER SCHOOL,TX,Tier 1
4800261,5,0.0,HARRIS COUNTY DEPT OF ED,TX,Tier 1
4800262,1,260.0,MEYERPARK ELEMENTARY,TX,Tier 1
4800263,1,707.0,DRAW ACADEMY,TX,Tier 1
4800264,58,31200.0,KIPP TEXAS PUBLIC SCHOOLS,TX,Tier 4
4800265,1,433.0,AUSTIN DISCOVERY SCHOOL,TX,Tier 1
4800266,8,4436.0,HARMONY SCIENCE ACAD (SAN ANTONIO),TX,Tier 3
4800268,4,3079.0,BROOKS ACADEMIES OF TEXAS,TX,Tier 2
4800270,2,1017.0,LA ACADEMIA DE ESTRELLAS,TX,Tier 1
4800271,1,498.0,RICHLAND COLLEGIATE HIGH SCHOOL,TX,Tier 1
4800272,6,4141.0,HARMONY SCIENCE ACAD (EL PASO),TX,Tier 3
4800274,9,5987.0,HARMONY SCHOOL OF EXCELLENCE,TX,Tier 3
4800275,2,497.0,STEP CHARTER SCHOOL,TX,Tier 1
4800278,1,120.0,CROSSTIMBERS ACADEMY,TX,Tier 1
4800279,1,116.0,CORPUS CHRISTI MONTESSORI SCHOOL,TX,Tier 1
4800283,3,718.0,THE RHODES SCHOOL,TX,Tier 1
4800284,1,246.0,AMBASSADORS PREPARATORY ACADEMY,TX,Tier 1
4800286,1,180.0,LA FE PREPARATORY SCHOOL,TX,Tier 1
4800287,1,287.0,TEXAS SCHOOL OF THE ARTS,TX,Tier 1
4800288,2,1204.0,CITYSCAPE SCHOOLS,TX,Tier 1
4800289,2,499.0,SEASHORE CHARTER SCHOOLS,TX,Tier 1
4800292,16,10074.0,HARMONY SCIENCE ACAD (WACO),TX,Tier 4
4801394,1,249.0,VISTA DEL FUTURO CHARTER SCHOOL,TX,Tier 1
4801395,1,255.0,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,TX,Tier 1
4801400,6,4805.0,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,TX,Tier 3
4801404,2,82.0,MEADOWLAND CHARTER DISTRICT,TX,Tier 1
4801405,6,3992.0,HARMONY SCHOOL OF SCIENCE - HOUSTON,TX,Tier 2
4801407,1,763.0,CHAPEL HILL ACADEMY,TX,Tier 1
4801409,4,2863.0,TEXAS LEADERSHIP PUBLIC SCHOOLS,TX,Tier 2
4801410,4,2385.0,BOB HOPE SCHOOL,TX,Tier 2
4801412,1,102.0,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,TX,Tier 1
4801414,4,1010.0,PROMESA PUBLIC SCHOOLS,TX,Tier 1
4801415,3,659.0,MANARA ACADEMY,TX,Tier 1
4801416,4,691.0,ARROW ACADEMY,TX,Tier 1
4801417,1,1322.0,COMPASS ACADEMY CHARTER SCHOOL,TX,Tier 1
4801418,1,182.0,THE LAWSON ACADEMY,TX,Tier 1
4801420,2,1347.0,LEADERSHIP PREP SCHOOL,TX,Tier 1
4801421,6,3059.0,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,TX,Tier 2
4801422,1,1682.0,MERIDIAN WORLD SCHOOL LLC,TX,Tier 1
4801425,2,1270.0,UME PREPARATORY ACADEMY,TX,Tier 1
4801427,3,827.0,UT TYLER UNIVERSITY ACADEMY,TX,Tier 1
4801428,2,1513.0,LEGACY PREPARATORY,TX,Tier 1
4801429,1,1435.0,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,TX,Tier 1
4801431,3,2183.0,AUSTIN ACHIEVE PUBLIC SCHOOLS,TX,Tier 2
4801432,5,589.0,TEXAS JUVENILE JUSTICE DEPARTMENT,TX,Tier 1
4801433,1,300.0,EXCELLENCE IN LEADERSHIP ACADEMY,TX,Tier 1
4801434,2,432.0,THE PRO-VISION ACADEMY,TX,Tier 1
4801435,1,466.0,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,TX,Tier 1
4801436,1,1203.0,VILLAGE TECH SCHOOLS,TX,Tier 1
4801438,6,3048.0,BASIS TEXAS,TX,Tier 2
4801439,1,210.0,EL PASO LEADERSHIP ACADEMY,TX,Tier 1
4801440,33,20853.0,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),TX,Tier 4
4801441,9,6642.0,GREAT HEARTS TEXAS,TX,Tier 3
4801442,1,479.0,MONTESSORI FOR ALL,TX,Tier 1
4801443,1,792.0,UTPB STEM ACADEMY,TX,Tier 1
4801446,2,1205.0,BETA ACADEMY,TX,Tier 1
4801447,2,276.0,KI CHARTER ACADEMY,TX,Tier 1
4801448,6,783.0,THE EXCEL CENTER (FOR ADULTS),TX,Tier 1
4801450,3,1588.0,HIGH POINT ACADEMY,TX,Tier 1
4801451,6,1709.0,PIONEER TECHNOLOGY & ARTS ACADEMY,TX,Tier 1
4801452,1,206.0,LONE STAR LANGUAGE ACADEMY,TX,Tier 1
4801453,1,152.0,A+ UNLIMITED POTENTIAL,TX,Tier 1
4801454,1,400.0,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,TX,Tier 1
4801456,1,598.0,TRIVIUM ACADEMY,TX,Tier 1
4801457,3,1154.0,COMPASS ROSE ACADEMY,TX,Tier 1
4801458,1,342.0,GOODWATER MONTESSORI SCHOOL,TX,Tier 1
4801459,1,392.0,LEGACY SCHOOL OF SPORT SCIENCES,TX,Tier 1
4801460,1,216.0,ETOILE ACADEMY CHARTER SCHOOL,TX,Tier 1
4801461,2,1091.0,VALOR PUBLIC SCHOOLS,TX,Tier 1
4801462,1,101.0,BRIDGEWAY PREPARATORY ACADEMY,TX,Tier 1
4801463,1,230.0,YELLOWSTONE COLLEGE PREPARATORY,TX,Tier 1
4801464,1,71.0,LAKE GRANBURY ACADEMY CHARTER SCHOOL,TX,Tier 1
4801465,1,120.0,REVE PREPARATORY CHARTER SCHOOL,TX,Tier 1
4801466,1,93.0,BLOOM ACADEMY CHARTER SCHOOL,TX,Tier 1
4801467,1,196.0,PROMESA ACADEMY CHARTER SCHOOL,TX,Tier 1
4801468,1,148.0,BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION,TX,Tier 1
4801469,1,55.0,HOUSTON CLASSICAL CHARTER SCHOOL,TX,Tier 1
4801470,1,0.0,ELEVATE COLLEGIATE CHARTER SCHOOL,TX,Tier 1
4801471,1,348.0,THE GATHERING PLACE,TX,Tier 1
4801472,1,216.0,SAN ANTONIO PREPARATORY CHARTER SCHOOL,TX,Tier 1
4801473,1,274.0,UNIVERSITY OF TEXAS AT AUSTIN H S,TX,Tier 1
4801474,1,0.0,DORAL ACADEMY OF TEXAS,TX,Tier 1
4801475,1,0.0,BRILLANTE ACADEMY,TX,Tier 1
4801476,1,0.0,PRELUDE PREPARATORY CHARTER SCHOOL,TX,Tier 1
4801477,1,0.0,ROYAL PUBLIC SCHOOLS,TX,Tier 1
4801478,1,0.0,LEARN4LIFE-AUSTIN,TX,Tier 1
4807350,20,13664.0,COLLEGE STATION ISD,TX,Tier 4
4807380,2,274.0,ABBOTT ISD,TX,Tier 1
4807410,4,810.0,ABERNATHY ISD,TX,Tier 1
4807440,30,15680.0,ABILENE ISD,TX,Tier 4
4807470,6,1726.0,ACADEMY ISD,TX,Tier 1
4807500,1,122.0,ADRIAN ISD,TX,Tier 1
4807530,2,406.0,AGUA DULCE ISD,TX,Tier 1
4807590,6,4846.0,ALAMO HEIGHTS ISD,TX,Tier 3
4807650,3,861.0,ALBA-GOLDEN ISD,TX,Tier 1
4807680,2,503.0,ALBANY ISD,TX,Tier 1
4807710,79,63302.0,ALDINE ISD,TX,Tier 4
4807780,9,6723.0,ALEDO ISD,TX,Tier 3
4807800,10,4676.0,ALICE ISD,TX,Tier 3
4807830,46,41724.0,ALIEF ISD,TX,Tier 4
4807890,25,21617.0,ALLEN ISD,TX,Tier 4
4807950,3,974.0,ALPINE ISD,TX,Tier 1
4807980,3,609.0,ALTO ISD,TX,Tier 1
4808090,35,27006.0,ALVIN ISD,TX,Tier 4
4808100,3,709.0,ALVORD ISD,TX,Tier 1
4808130,56,31388.0,AMARILLO ISD,TX,Tier 4
4808160,1,133.0,AMHERST ISD,TX,Tier 1
4808190,3,1326.0,ANAHUAC ISD,TX,Tier 1
4808230,2,887.0,ANDERSON-SHIRO CISD,TX,Tier 1
4808280,6,4128.0,ANDREWS ISD,TX,Tier 3
4808310,11,6863.0,ANGLETON ISD,TX,Tier 3
4808340,8,3979.0,ANNA ISD,TX,Tier 2
4808400,3,708.0,ANSON ISD,TX,Tier 1
4808430,5,787.0,ANTHONY ISD,TX,Tier 1
4808460,2,184.0,ANTON ISD,TX,Tier 1
4808490,2,206.0,APPLE SPRINGS ISD,TX,Tier 1
4808520,2,319.0,AQUILLA ISD,TX,Tier 1
4808550,4,3010.0,ARANSAS COUNTY ISD,TX,Tier 2
4808580,5,1645.0,ARANSAS PASS ISD,TX,Tier 1
4808610,2,502.0,ARCHER CITY ISD,TX,Tier 1
4808670,6,3795.0,ARGYLE ISD,TX,Tier 2
4808700,79,56840.0,ARLINGTON ISD,TX,Tier 4
4808730,3,876.0,ARP ISD,TX,Tier 1
4808870,5,2982.0,ATHENS ISD,TX,Tier 2
4808880,5,1848.0,ATLANTA ISD,TX,Tier 1
4808910,6,2644.0,AUBREY ISD,TX,Tier 2
4808940,135,74871.0,AUSTIN ISD,TX,Tier 4
4809000,2,137.0,AUSTWELL-TIVOLI ISD,TX,Tier 1
4809030,1,332.0,AVALON ISD,TX,Tier 1
4809060,2,322.0,AVERY ISD,TX,Tier 1
4809090,1,140.0,AVINGER ISD,TX,Tier 1
4809150,6,772.0,AXTELL ISD,TX,Tier 1
4809200,13,6685.0,AZLE ISD,TX,Tier 3
4809280,2,281.0,BAIRD ISD,TX,Tier 1
4809300,5,854.0,BALLINGER ISD,TX,Tier 1
4809330,1,155.0,BALMORHEA ISD,TX,Tier 1
4809360,4,2218.0,BANDERA ISD,TX,Tier 2
4809390,3,837.0,BANGS ISD,TX,Tier 1
4809410,4,855.0,BANQUETE ISD,TX,Tier 1
4809450,11,6424.0,BARBERS HILL ISD,TX,Tier 3
4809540,3,380.0,BARTLETT ISD,TX,Tier 1
4809570,14,11405.0,BASTROP ISD,TX,Tier 4
4809630,5,3536.0,BAY CITY ISD,TX,Tier 2
4809670,29,17128.0,BEAUMONT ISD,TX,Tier 4
4809690,2,673.0,BECKVILLE ISD,TX,Tier 1
4809720,7,3157.0,BEEVILLE ISD,TX,Tier 2
4809750,1,145.0,BELLEVUE ISD,TX,Tier 1
4809780,3,868.0,BELLS ISD,TX,Tier 1
4809810,6,2196.0,BELLVILLE ISD,TX,Tier 2
4809860,19,12609.0,BELTON ISD,TX,Tier 4
4809870,2,521.0,BEN BOLT-PALITO BLANCO ISD,TX,Tier 1
4809980,1,131.0,BENJAMIN ISD,TX,Tier 1
4810140,3,643.0,BIG SANDY ISD,TX,Tier 1
4810170,1,496.0,BIG SANDY ISD,TX,Tier 1
4810200,9,3698.0,BIG SPRING ISD,TX,Tier 2
4810230,35,22736.0,BIRDVILLE ISD,TX,Tier 4
4810260,6,1556.0,BISHOP CISD,TX,Tier 1
4810320,3,1011.0,BLANCO ISD,TX,Tier 1
4810350,3,724.0,BLAND ISD,TX,Tier 1
4810380,1,143.0,BLANKET ISD,TX,Tier 1
4810440,1,250.0,BLOOMBURG ISD,TX,Tier 1
4810470,3,897.0,BLOOMING GROVE ISD,TX,Tier 1
4810500,5,887.0,BLOOMINGTON ISD,TX,Tier 1
4810590,4,888.0,BLUE RIDGE ISD,TX,Tier 1
4810620,1,224.0,BLUFF DALE ISD,TX,Tier 1
4810650,2,365.0,BLUM ISD,TX,Tier 1
4810710,13,9617.0,BOERNE ISD,TX,Tier 3
4810740,3,497.0,BOLES ISD,TX,Tier 1
4810780,3,1101.0,BOLING ISD,TX,Tier 1
4810800,5,1796.0,BONHAM ISD,TX,Tier 1
4810830,2,362.0,BOOKER ISD,TX,Tier 1
4810860,2,231.0,BORDEN COUNTY ISD,TX,Tier 1
4810890,6,2472.0,BORGER ISD,TX,Tier 2
4810910,4,729.0,BOSQUEVILLE ISD,TX,Tier 1
4810950,3,465.0,BOVINA ISD,TX,Tier 1
4810990,3,1693.0,BOWIE ISD,TX,Tier 1
4811010,4,1267.0,BOYD ISD,TX,Tier 1
4811040,3,206.0,BOYS RANCH ISD,TX,Tier 1
4811070,3,519.0,BRACKETT ISD,TX,Tier 1
4811110,3,991.0,BRADY ISD,TX,Tier 1
4811190,20,11424.0,BRAZOSPORT ISD,TX,Tier 4
4811220,4,1402.0,BRECKENRIDGE ISD,TX,Tier 1
4811250,3,494.0,BREMOND ISD,TX,Tier 1
4811280,7,4944.0,BRENHAM ISD,TX,Tier 3
4811310,4,3028.0,BRIDGE CITY ISD,TX,Tier 2
4811340,4,2051.0,BRIDGEPORT ISD,TX,Tier 2
4811400,1,144.0,FORT ELLIOTT CISD,TX,Tier 1
4811430,2,351.0,BROADDUS ISD,TX,Tier 1
4811460,4,1765.0,BROCK ISD,TX,Tier 1
4811490,1,240.0,BRONTE ISD,TX,Tier 1
4811520,2,368.0,BROOKELAND ISD,TX,Tier 1
4811550,4,158.0,BROOKESMITH ISD,TX,Tier 1
4811580,5,1438.0,BROOKS COUNTY ISD,TX,Tier 1
4811610,6,1598.0,BROWNFIELD ISD,TX,Tier 1
4811640,6,2593.0,BROWNSBORO ISD,TX,Tier 2
4811680,57,40765.0,BROWNSVILLE ISD,TX,Tier 4
4811700,7,3439.0,BROWNWOOD ISD,TX,Tier 2
4811730,7,614.0,BRUCEVILLE-EDDY ISD,TX,Tier 1
4811790,25,15761.0,BRYAN ISD,TX,Tier 4
4811820,1,260.0,BRYSON ISD,TX,Tier 1
4811850,1,141.0,BUCKHOLTS ISD,TX,Tier 1
4811910,1,240.0,BUENA VISTA ISD,TX,Tier 1
4811990,3,947.0,BUFFALO ISD,TX,Tier 1
4812060,6,2675.0,BULLARD ISD,TX,Tier 2
4812090,3,1492.0,BUNA ISD,TX,Tier 1
4812120,7,3199.0,BURKBURNETT ISD,TX,Tier 2
4812150,1,269.0,BURKEVILLE ISD,TX,Tier 1
4812180,20,12547.0,BURLESON ISD,TX,Tier 4
4812220,6,3113.0,BURNET CISD,TX,Tier 2
4812240,2,481.0,BURTON ISD,TX,Tier 1
4812360,2,195.0,BYNUM ISD,TX,Tier 1
4812390,4,1992.0,CADDO MILLS ISD,TX,Tier 1
4812420,6,3956.0,CALALLEN ISD,TX,Tier 2
4812460,5,1708.0,CALDWELL ISD,TX,Tier 1
4812480,7,3681.0,CALHOUN COUNTY ISD,TX,Tier 2
4812510,4,1131.0,CALLISBURG ISD,TX,Tier 1
4812540,1,143.0,CALVERT ISD,TX,Tier 1
4812640,4,1631.0,CAMERON ISD,TX,Tier 1
4812660,2,287.0,CAMPBELL ISD,TX,Tier 1
4812700,4,877.0,CANADIAN ISD,TX,Tier 1
4812750,4,2134.0,CANTON ISD,TX,Tier 2
4812780,11,6035.0,CANUTILLO ISD,TX,Tier 3
4812810,19,10324.0,CANYON ISD,TX,Tier 4
4812870,1,612.0,CARLISLE ISD,TX,Tier 1
4812990,4,2066.0,CARRIZO SPRINGS CISD,TX,Tier 2
4813020,12,8324.0,CARROLL ISD,TX,Tier 3
4813050,41,24858.0,CARROLLTON-FARMERS BRANCH ISD,TX,Tier 4
4813110,5,2653.0,CARTHAGE ISD,TX,Tier 2
4813170,8,3617.0,CASTLEBERRY ISD,TX,Tier 2
4813200,3,535.0,CAYUGA ISD,TX,Tier 1
4813230,13,7253.0,CEDAR HILL ISD,TX,Tier 3
4813260,3,494.0,CELESTE ISD,TX,Tier 1
4813290,6,2962.0,CELINA ISD,TX,Tier 2
4813320,5,2477.0,CENTER ISD,TX,Tier 2
4813350,4,534.0,CENTER POINT ISD,TX,Tier 1
4813380,1,139.0,CENTERVILLE ISD,TX,Tier 1
4813410,2,646.0,CENTERVILLE ISD,TX,Tier 1
4813440,3,1131.0,CENTRAL HEIGHTS ISD,TX,Tier 1
4813500,4,1445.0,CENTRAL ISD,TX,Tier 1
4813530,6,4144.0,LUMBERTON ISD,TX,Tier 3
4813590,13,9572.0,CHANNELVIEW ISD,TX,Tier 3
4813620,1,168.0,CHANNING ISD,TX,Tier 1
4813650,5,3416.0,CHAPEL HILL ISD,TX,Tier 2
4813680,3,992.0,CHAPEL HILL ISD,TX,Tier 1
4813710,5,419.0,CHARLOTTE ISD,TX,Tier 1
4813740,1,131.0,CHEROKEE ISD,TX,Tier 1
4813770,2,211.0,CHESTER ISD,TX,Tier 1
4813800,3,588.0,CHICO ISD,TX,Tier 1
4813860,3,997.0,CHILDRESS ISD,TX,Tier 1
4813890,1,207.0,CHILLICOTHE ISD,TX,Tier 1
4813920,1,529.0,CHILTON ISD,TX,Tier 1
4813960,6,2870.0,CHINA SPRING ISD,TX,Tier 2
4813980,3,394.0,CHIRENO ISD,TX,Tier 1
4814010,8,566.0,CHRISTOVAL ISD,TX,Tier 1
4814070,4,839.0,CISCO ISD,TX,Tier 1
4814130,3,1023.0,CITY VIEW ISD,TX,Tier 1
4814160,3,441.0,CLARENDON ISD,TX,Tier 1
4814190,2,481.0,CLARKSVILLE ISD,TX,Tier 1
4814250,1,316.0,CLAUDE ISD,TX,Tier 1
4814280,48,40737.0,CLEAR CREEK ISD,TX,Tier 4
4814310,12,6859.0,CLEBURNE ISD,TX,Tier 3
4814370,11,8888.0,CLEVELAND ISD,TX,Tier 3
4814400,3,961.0,CLIFTON ISD,TX,Tier 1
4814430,15,10663.0,CLINT ISD,TX,Tier 4
4814450,4,1397.0,CLYDE CISD,TX,Tier 1
4814490,3,1095.0,COAHOMA ISD,TX,Tier 1
4814520,4,1533.0,COLDSPRING-OAKHURST CISD,TX,Tier 1
4814550,3,842.0,COLEMAN ISD,TX,Tier 1
4814580,2,539.0,COLLINSVILLE ISD,TX,Tier 1
4814600,2,435.0,COLMESNEIL ISD,TX,Tier 1
4814640,3,901.0,COLORADO ISD,TX,Tier 1
4814670,6,2873.0,COLUMBIA-BRAZORIA ISD,TX,Tier 2
4814700,4,1536.0,COLUMBUS ISD,TX,Tier 1
4814730,39,25459.0,COMAL ISD,TX,Tier 4
4814760,4,1318.0,COMANCHE ISD,TX,Tier 1
4814790,3,1064.0,COMFORT ISD,TX,Tier 1
4814820,4,1462.0,COMMERCE ISD,TX,Tier 1
4814850,8,2757.0,COMMUNITY ISD,TX,Tier 2
4814880,1,709.0,COMO-PICKTON CISD,TX,Tier 1
4814920,1,231.0,COMSTOCK ISD,TX,Tier 1
4814970,6,2342.0,CONNALLY ISD,TX,Tier 2
4815000,65,64563.0,CONROE ISD,TX,Tier 4
4815120,2,309.0,COOLIDGE ISD,TX,Tier 1
4815150,3,806.0,COOPER ISD,TX,Tier 1
4815180,10,7115.0,LUBBOCK-COOPER ISD,TX,Tier 3
4815210,18,13052.0,COPPELL ISD,TX,Tier 4
4815240,11,8052.0,COPPERAS COVE ISD,TX,Tier 3
4815270,58,34511.0,CORPUS CHRISTI ISD,TX,Tier 4
4815300,3,789.0,CORRIGAN-CAMDEN ISD,TX,Tier 1
4815330,9,6059.0,CORSICANA ISD,TX,Tier 3
4815360,1,96.0,COTTON CENTER ISD,TX,Tier 1
4815400,4,1265.0,COTULLA ISD,TX,Tier 1
4815420,1,173.0,COUPLAND ISD,TX,Tier 1
4815480,2,276.0,COVINGTON ISD,TX,Tier 1
4815510,8,4868.0,CRANDALL ISD,TX,Tier 3
4815540,3,1099.0,CRANE ISD,TX,Tier 1
4815570,1,129.0,CRANFILLS GAP ISD,TX,Tier 1
4815600,3,561.0,CRAWFORD ISD,TX,Tier 1
4815690,3,764.0,CROCKETT COUNTY CONSOLIDATED CSD,TX,Tier 1
4815720,4,1273.0,CROCKETT ISD,TX,Tier 1
4815750,10,6337.0,CROSBY ISD,TX,Tier 3
4815810,2,363.0,CROSS PLAINS ISD,TX,Tier 1
4815840,3,528.0,CROSS ROADS ISD,TX,Tier 1
4815870,1,202.0,CROWELL ISD,TX,Tier 1
4815910,23,15731.0,CROWLEY ISD,TX,Tier 4
4815930,5,1838.0,CRYSTAL CITY ISD,TX,Tier 1
4815960,4,1911.0,CUERO ISD,TX,Tier 1
4815990,1,387.0,CULBERSON COUNTY-ALLAMOORE ISD,TX,Tier 1
4816020,2,420.0,CUMBY ISD,TX,Tier 1
4816080,2,576.0,CUSHING ISD,TX,Tier 1
4816110,90,114881.0,CYPRESS-FAIRBANKS ISD,TX,Tier 4
4816140,1,315.0,D'HANIS ISD,TX,Tier 1
4816180,4,1057.0,DAINGERFIELD-LONE STAR ISD,TX,Tier 1
4816200,4,1632.0,DALHART ISD,TX,Tier 1
4816230,246,145113.0,DALLAS ISD,TX,Tier 4
4816260,2,115.0,DAMON ISD,TX,Tier 1
